time="2026-03-12T01:18:58Z" level=warning msg="The \"SIGNAL_VERIFICATION_CODE\" variable is not set. Defaulting to a blank string."
redis-1  | 2026-03-12T01:16:06.639883033Z 1:M 12 Mar 2026 01:16:06.639 - Client closed connection id=156 addr=127.0.0.1:41786 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:38:48.664916895Z 1:M 12 Mar 2026 01:38:48.664 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:38:50.709350623Z 1:M 12 Mar 2026 01:38:50.709 - Accepted 127.0.0.1:37828
redis-1  | 2026-03-12T01:38:50.710231764Z 1:M 12 Mar 2026 01:38:50.709 - Client closed connection id=424 addr=127.0.0.1:37828 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:38:53.696684329Z 1:M 12 Mar 2026 01:38:53.696 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:38:55.767498071Z 1:M 12 Mar 2026 01:38:55.767 - Accepted 127.0.0.1:37842
redis-1  | 2026-03-12T01:38:55.769633690Z 1:M 12 Mar 2026 01:38:55.769 - Client closed connection id=425 addr=127.0.0.1:37842 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:38:58.729069007Z 1:M 12 Mar 2026 01:38:58.728 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:39:00.833778142Z 1:M 12 Mar 2026 01:39:00.833 - Accepted 127.0.0.1:56898
redis-1  | 2026-03-12T01:39:00.835550662Z 1:M 12 Mar 2026 01:39:00.834 - Client closed connection id=426 addr=127.0.0.1:56898 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:39:03.761208647Z 1:M 12 Mar 2026 01:39:03.761 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:39:05.897081193Z 1:M 12 Mar 2026 01:39:05.896 - Accepted 127.0.0.1:56910
redis-1  | 2026-03-12T01:39:05.898417315Z 1:M 12 Mar 2026 01:39:05.897 - Client closed connection id=427 addr=127.0.0.1:56910 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:39:08.798291237Z 1:M 12 Mar 2026 01:39:08.798 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:39:10.961962805Z 1:M 12 Mar 2026 01:39:10.961 - Accepted 127.0.0.1:39438
redis-1  | 2026-03-12T01:39:10.963543328Z 1:M 12 Mar 2026 01:39:10.963 - Client closed connection id=428 addr=127.0.0.1:39438 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:39:13.837884716Z 1:M 12 Mar 2026 01:39:13.837 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:39:16.028013273Z 1:M 12 Mar 2026 01:39:16.027 - Accepted 127.0.0.1:39440
redis-1  | 2026-03-12T01:39:16.029917575Z 1:M 12 Mar 2026 01:39:16.029 - Client closed connection id=429 addr=127.0.0.1:39440 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:39:18.874369871Z 1:M 12 Mar 2026 01:39:18.874 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:39:21.093806499Z 1:M 12 Mar 2026 01:39:21.090 - Accepted 127.0.0.1:35928
redis-1  | 2026-03-12T01:39:21.093831740Z 1:M 12 Mar 2026 01:39:21.091 - Client closed connection id=430 addr=127.0.0.1:35928 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:39:23.909785137Z 1:M 12 Mar 2026 01:39:23.909 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:39:26.155420442Z 1:M 12 Mar 2026 01:39:26.155 - Accepted 127.0.0.1:35942
redis-1  | 2026-03-12T01:39:26.157202715Z 1:M 12 Mar 2026 01:39:26.156 - Client closed connection id=431 addr=127.0.0.1:35942 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:39:28.942259440Z 1:M 12 Mar 2026 01:39:28.942 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:39:31.240329210Z 1:M 12 Mar 2026 01:39:31.239 - Accepted 127.0.0.1:53668
redis-1  | 2026-03-12T01:39:31.242061902Z 1:M 12 Mar 2026 01:39:31.241 - Client closed connection id=432 addr=127.0.0.1:53668 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:39:33.975449317Z 1:M 12 Mar 2026 01:39:33.975 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:39:36.302164272Z 1:M 12 Mar 2026 01:39:36.301 - Accepted 127.0.0.1:53676
redis-1  | 2026-03-12T01:39:36.304245931Z 1:M 12 Mar 2026 01:39:36.302 - Client closed connection id=433 addr=127.0.0.1:53676 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:39:39.012398865Z 1:M 12 Mar 2026 01:39:39.012 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:39:41.389783496Z 1:M 12 Mar 2026 01:39:41.389 - Accepted 127.0.0.1:60656
redis-1  | 2026-03-12T01:39:41.392303802Z 1:M 12 Mar 2026 01:39:41.392 - Client closed connection id=434 addr=127.0.0.1:60656 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:39:44.062789769Z 1:M 12 Mar 2026 01:39:44.062 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:39:46.457122506Z 1:M 12 Mar 2026 01:39:46.457 - Accepted 127.0.0.1:60658
redis-1  | 2026-03-12T01:39:46.458432524Z 1:M 12 Mar 2026 01:39:46.458 - Client closed connection id=435 addr=127.0.0.1:60658 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:39:49.096372418Z 1:M 12 Mar 2026 01:39:49.096 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:39:51.522767517Z 1:M 12 Mar 2026 01:39:51.522 - Accepted 127.0.0.1:55044
redis-1  | 2026-03-12T01:39:51.524822114Z 1:M 12 Mar 2026 01:39:51.523 - Client closed connection id=436 addr=127.0.0.1:55044 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:39:54.134286011Z 1:M 12 Mar 2026 01:39:54.134 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:39:56.592088888Z 1:M 12 Mar 2026 01:39:56.592 - Accepted 127.0.0.1:55050
redis-1  | 2026-03-12T01:39:56.593469250Z 1:M 12 Mar 2026 01:39:56.593 - Client closed connection id=437 addr=127.0.0.1:55050 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:39:59.169325632Z 1:M 12 Mar 2026 01:39:59.169 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:40:01.672171078Z 1:M 12 Mar 2026 01:40:01.671 - Accepted 127.0.0.1:38302
redis-1  | 2026-03-12T01:40:01.674865220Z 1:M 12 Mar 2026 01:40:01.673 - Client closed connection id=438 addr=127.0.0.1:38302 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:40:04.205481186Z 1:M 12 Mar 2026 01:40:04.205 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:40:06.753284403Z 1:M 12 Mar 2026 01:40:06.753 - Accepted 127.0.0.1:38318
redis-1  | 2026-03-12T01:40:06.755713083Z 1:M 12 Mar 2026 01:40:06.755 - Client closed connection id=439 addr=127.0.0.1:38318 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:40:09.244024968Z 1:M 12 Mar 2026 01:40:09.243 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:40:11.866044082Z 1:M 12 Mar 2026 01:40:11.864 - Accepted 127.0.0.1:56558
redis-1  | 2026-03-12T01:40:11.866076991Z 1:M 12 Mar 2026 01:40:11.865 - Client closed connection id=440 addr=127.0.0.1:56558 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:40:14.304242280Z 1:M 12 Mar 2026 01:40:14.304 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:40:16.932488794Z 1:M 12 Mar 2026 01:40:16.932 - Accepted 127.0.0.1:56562
redis-1  | 2026-03-12T01:40:16.933833143Z 1:M 12 Mar 2026 01:40:16.933 - Client closed connection id=441 addr=127.0.0.1:56562 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:40:19.338252628Z 1:M 12 Mar 2026 01:40:19.338 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:40:22.007762932Z 1:M 12 Mar 2026 01:40:22.007 - Accepted 127.0.0.1:37390
redis-1  | 2026-03-12T01:40:22.009331847Z 1:M 12 Mar 2026 01:40:22.009 - Client closed connection id=442 addr=127.0.0.1:37390 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:40:24.373679766Z 1:M 12 Mar 2026 01:40:24.373 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:40:27.072029717Z 1:M 12 Mar 2026 01:40:27.071 - Accepted 127.0.0.1:37398
redis-1  | 2026-03-12T01:40:27.074197068Z 1:M 12 Mar 2026 01:40:27.073 - Client closed connection id=443 addr=127.0.0.1:37398 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:40:29.407405021Z 1:M 12 Mar 2026 01:40:29.407 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:40:32.136585937Z 1:M 12 Mar 2026 01:40:32.136 - Accepted 127.0.0.1:49738
redis-1  | 2026-03-12T01:40:32.138837626Z 1:M 12 Mar 2026 01:40:32.138 - Client closed connection id=444 addr=127.0.0.1:49738 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:40:34.441297328Z 1:M 12 Mar 2026 01:40:34.441 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:40:37.198493360Z 1:M 12 Mar 2026 01:40:37.197 - Accepted 127.0.0.1:49750
redis-1  | 2026-03-12T01:40:37.199986199Z 1:M 12 Mar 2026 01:40:37.198 - Client closed connection id=445 addr=127.0.0.1:49750 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:40:39.475457484Z 1:M 12 Mar 2026 01:40:39.475 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:40:42.263099784Z 1:M 12 Mar 2026 01:40:42.262 - Accepted 127.0.0.1:46880
redis-1  | 2026-03-12T01:40:42.265140340Z 1:M 12 Mar 2026 01:40:42.264 - Client closed connection id=446 addr=127.0.0.1:46880 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:40:44.514974075Z 1:M 12 Mar 2026 01:40:44.514 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:40:47.324062221Z 1:M 12 Mar 2026 01:40:47.323 - Accepted 127.0.0.1:46890
redis-1  | 2026-03-12T01:40:47.325486921Z 1:M 12 Mar 2026 01:40:47.325 - Client closed connection id=447 addr=127.0.0.1:46890 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:40:49.548951395Z 1:M 12 Mar 2026 01:40:49.548 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:40:52.384366735Z 1:M 12 Mar 2026 01:40:52.384 - Accepted 127.0.0.1:45952
redis-1  | 2026-03-12T01:40:52.385334403Z 1:M 12 Mar 2026 01:40:52.385 - Client closed connection id=448 addr=127.0.0.1:45952 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:40:54.583258723Z 1:M 12 Mar 2026 01:40:54.583 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:40:57.444620458Z 1:M 12 Mar 2026 01:40:57.444 - Accepted 127.0.0.1:45964
redis-1  | 2026-03-12T01:40:57.446052748Z 1:M 12 Mar 2026 01:40:57.445 - Client closed connection id=449 addr=127.0.0.1:45964 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:40:59.615834722Z 1:M 12 Mar 2026 01:40:59.615 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:41:02.507970662Z 1:M 12 Mar 2026 01:41:02.507 - Accepted 127.0.0.1:52152
redis-1  | 2026-03-12T01:41:02.509518329Z 1:M 12 Mar 2026 01:41:02.509 - Client closed connection id=450 addr=127.0.0.1:52152 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:41:04.650320083Z 1:M 12 Mar 2026 01:41:04.650 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:41:07.571689167Z 1:M 12 Mar 2026 01:41:07.571 - Accepted 127.0.0.1:52168
redis-1  | 2026-03-12T01:41:07.573377659Z 1:M 12 Mar 2026 01:41:07.573 - Client closed connection id=451 addr=127.0.0.1:52168 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:41:09.686296668Z 1:M 12 Mar 2026 01:41:09.685 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:41:12.640670929Z 1:M 12 Mar 2026 01:41:12.640 - Accepted 127.0.0.1:49184
redis-1  | 2026-03-12T01:41:12.642704303Z 1:M 12 Mar 2026 01:41:12.642 - Client closed connection id=452 addr=127.0.0.1:49184 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:41:14.729444201Z 1:M 12 Mar 2026 01:41:14.729 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:41:17.705505770Z 1:M 12 Mar 2026 01:41:17.705 - Accepted 127.0.0.1:49188
redis-1  | 2026-03-12T01:41:17.707277152Z 1:M 12 Mar 2026 01:41:17.707 - Client closed connection id=453 addr=127.0.0.1:49188 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:41:19.766081757Z 1:M 12 Mar 2026 01:41:19.765 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:41:22.765083922Z 1:M 12 Mar 2026 01:41:22.764 - Accepted 127.0.0.1:41148
redis-1  | 2026-03-12T01:41:22.766251028Z 1:M 12 Mar 2026 01:41:22.765 - Client closed connection id=454 addr=127.0.0.1:41148 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:41:24.803648762Z 1:M 12 Mar 2026 01:41:24.803 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:41:27.824689243Z 1:M 12 Mar 2026 01:41:27.824 - Accepted 127.0.0.1:41150
redis-1  | 2026-03-12T01:41:27.826036000Z 1:M 12 Mar 2026 01:41:27.825 - Client closed connection id=455 addr=127.0.0.1:41150 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:41:29.837357481Z 1:M 12 Mar 2026 01:41:29.837 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:41:32.893835421Z 1:M 12 Mar 2026 01:41:32.893 - Accepted 127.0.0.1:35620
redis-1  | 2026-03-12T01:41:32.895826860Z 1:M 12 Mar 2026 01:41:32.895 - Client closed connection id=456 addr=127.0.0.1:35620 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:41:34.878442346Z 1:M 12 Mar 2026 01:41:34.878 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:41:37.956794720Z 1:M 12 Mar 2026 01:41:37.956 - Accepted 127.0.0.1:35624
redis-1  | 2026-03-12T01:41:37.958284611Z 1:M 12 Mar 2026 01:41:37.957 - Client closed connection id=457 addr=127.0.0.1:35624 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:41:39.930977849Z 1:M 12 Mar 2026 01:41:39.927 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:41:43.020494925Z 1:M 12 Mar 2026 01:41:43.020 - Accepted 127.0.0.1:45914
redis-1  | 2026-03-12T01:41:43.022434459Z 1:M 12 Mar 2026 01:41:43.022 - Client closed connection id=458 addr=127.0.0.1:45914 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
redis-1  | 2026-03-12T01:41:44.963100267Z 1:M 12 Mar 2026 01:41:44.962 . 0 clients connected (0 replicas), 998152 bytes in use
redis-1  | 2026-03-12T01:41:48.110029433Z 1:M 12 Mar 2026 01:41:48.109 - Accepted 127.0.0.1:45920
redis-1  | 2026-03-12T01:41:48.112316157Z 1:M 12 Mar 2026 01:41:48.112 - Client closed connection id=459 addr=127.0.0.1:45920 laddr=127.0.0.1:6379 fd=10 name= age=0 idle=0 flags=N db=0 sub=0 psub=0 ssub=0 multi=-1 watch=0 qbuf=0 qbuf-free=20474 argv-mem=0 multi-mem=0 rbs=16384 rbp=16384 obl=0 oll=0 omem=0 tot-mem=37760 events=r cmd=ping user=default redir=-1 resp=2 lib-name= lib-ver=
