time="2026-03-12T01:03:21Z" level=warning msg="The \"OPENCLAW_ADMIN_PASSWORD\" variable is not set. Defaulting to a blank string."
grafana-1  | 2026-03-12T01:03:13.231791375Z logger=auth t=2026-03-12T01:03:13.231652745Z level=debug msg="Starting cleanup of external sessions"
grafana-1  | 2026-03-12T01:32:13.059261080Z logger=ssosettings.service t=2026-03-12T01:32:13.058682587Z level=debug msg="No SSO Settings found in the database, using system settings"
grafana-1  | 2026-03-12T01:32:13.060160330Z logger=ssosettings.service t=2026-03-12T01:32:13.058719324Z level=debug msg="No SSO Settings found in the database, using system settings"
grafana-1  | 2026-03-12T01:32:13.064883131Z logger=grafana-apiserver t=2026-03-12T01:32:13.064708562Z level=debug msg=Response status="200 OK" milliseconds=8
grafana-1  | 2026-03-12T01:32:13.065580058Z logger=grafana-apiserver t=2026-03-12T01:32:13.064708594Z level=debug msg=HTTP verb=LIST URI= latency=8.550233ms userAgent="grafana/v0.0.0 (linux/amd64) kubernetes/$Format" audit-ID=909cc91c-5e91-4b63-9cf3-47c964cc83ac srcIP= resp=200
grafana-1  | 2026-03-12T01:32:13.066109887Z logger=dashboard-service t=2026-03-12T01:32:13.065552268Z level=debug msg="No items to clean up in this batch" orgID=1
grafana-1  | 2026-03-12T01:32:13.067208208Z logger=infra.lockservice t=2026-03-12T01:32:13.066172886Z level=debug msg="Execution finished" actionName=dashboard-cleanup duration=13.372408ms
grafana-1  | 2026-03-12T01:32:13.067262352Z logger=infra.lockservice t=2026-03-12T01:32:13.066406264Z level=debug msg="LockAndExecute finished" actionName=dashboard-cleanup acquiredLock=true duration=21.901024ms
grafana-1  | 2026-03-12T01:32:13.072982710Z logger=secrets t=2026-03-12T01:32:13.072827032Z level=debug msg="Removing expired data keys from cache..."
grafana-1  | 2026-03-12T01:32:13.073686960Z logger=secrets t=2026-03-12T01:32:13.07333998Z level=debug msg="Removing expired data keys from cache finished successfully"
grafana-1  | 2026-03-12T01:32:13.209075758Z logger=ngalert.sender.router t=2026-03-12T01:32:13.208897971Z level=debug msg="Attempting to sync admin configs" count=0
grafana-1  | 2026-03-12T01:32:13.209106638Z logger=ngalert.sender.router t=2026-03-12T01:32:13.208956823Z level=debug msg="Finish of admin configuration sync"
grafana-1  | 2026-03-12T01:32:13.349927214Z logger=ngalert.multiorg.alertmanager t=2026-03-12T01:32:13.347747945Z level=debug msg="Synchronizing Alertmanagers for orgs"
grafana-1  | 2026-03-12T01:32:13.349962367Z logger=ngalert.notifier component=alertmanager orgID=1 t=2026-03-12T01:32:13.349010203Z level=debug msg="Config hasn't changed, skipping configuration sync."
grafana-1  | 2026-03-12T01:32:13.351295476Z logger=ngalert.multiorg.alertmanager t=2026-03-12T01:32:13.351120558Z level=debug msg="Done synchronizing Alertmanagers for orgs"
grafana-1  | 2026-03-12T01:32:20.001756645Z logger=ngalert.scheduler t=2026-03-12T01:32:20.001552528Z level=debug msg="Alert rules fetched" rulesCount=0 foldersCount=0 updatedRules=0
grafana-1  | 2026-03-12T01:32:30.001193147Z logger=ngalert.scheduler t=2026-03-12T01:32:30.000974222Z level=debug msg="Alert rules fetched" rulesCount=0 foldersCount=0 updatedRules=0
grafana-1  | 2026-03-12T01:32:40.002731880Z logger=ngalert.scheduler t=2026-03-12T01:32:40.002437255Z level=debug msg="Alert rules fetched" rulesCount=0 foldersCount=0 updatedRules=0
grafana-1  | 2026-03-12T01:32:43.045150322Z logger=infra.lockservice t=2026-03-12T01:32:43.0447911Z level=debug msg="Start LockAndExecute" actionName=dashboard-cleanup
grafana-1  | 2026-03-12T01:32:43.052880088Z logger=infra.lockservice t=2026-03-12T01:32:43.052506773Z level=debug msg="Start execution" actionName=dashboard-cleanup
grafana-1  | 2026-03-12T01:32:43.054410373Z logger=dashboard-service t=2026-03-12T01:32:43.054241676Z level=debug msg="Running k8s dashboard resource cleanup for all orgs" numOrgs=1
grafana-1  | 2026-03-12T01:32:43.056359880Z logger=dashboard-service t=2026-03-12T01:32:43.054442Z level=debug msg="Running k8s dashboard resource cleanup for org" orgID=1
grafana-1  | 2026-03-12T01:32:43.056375601Z logger=infra.kvstore.sql t=2026-03-12T01:32:43.054956778Z level=debug msg="kvstore value not found" orgId=1 namespace=dashboard-cleanup key=last-resource-version
grafana-1  | 2026-03-12T01:32:43.056380186Z logger=dashboard-service t=2026-03-12T01:32:43.054997594Z level=info msg="No last resource version found, starting from scratch" orgID=1
grafana-1  | 2026-03-12T01:32:43.056383760Z logger=grafana-apiserver t=2026-03-12T01:32:43.055163217Z level=debug msg=Request verb=GET url="https://127.0.0.1:3000/apis/dashboard.grafana.app/v0alpha1/namespaces/default/dashboards?labelSelector=grafana.app%2Fget-trash%3Dtrue&limit=10&resourceVersion=0&resourceVersionMatch=NotOlderThan" headers="Accept: application/json\nAuthorization: Bearer <masked>\nUser-Agent: grafana/v0.0.0 (linux/amd64) kubernetes/$Format\n"
grafana-1  | 2026-03-12T01:32:43.056397533Z logger=grafana-apiserver t=2026-03-12T01:32:43.05550595Z level=debug msg="grafana-apiserver: GET \"/apis/dashboard.grafana.app/v0alpha1/namespaces/default/dashboards\" satisfied by gorestful with webservice /apis/dashboard.grafana.app/v0alpha1"
grafana-1  | 2026-03-12T01:32:43.060718881Z logger=grafana-apiserver t=2026-03-12T01:32:43.060313953Z level=debug msg=Response status="200 OK" milliseconds=5
grafana-1  | 2026-03-12T01:32:43.060763373Z logger=grafana-apiserver t=2026-03-12T01:32:43.06032661Z level=debug msg=HTTP verb=LIST URI= latency=5.013119ms userAgent="grafana/v0.0.0 (linux/amd64) kubernetes/$Format" audit-ID=6f9805d4-9306-4714-9d21-d9bfe8104f0b srcIP= resp=200
grafana-1  | 2026-03-12T01:32:43.060769230Z logger=dashboard-service t=2026-03-12T01:32:43.060478254Z level=debug msg="No items to clean up in this batch" orgID=1
grafana-1  | 2026-03-12T01:32:43.060773152Z logger=infra.lockservice t=2026-03-12T01:32:43.060499604Z level=debug msg="Execution finished" actionName=dashboard-cleanup duration=8.000485ms
grafana-1  | 2026-03-12T01:32:43.060777205Z logger=infra.lockservice t=2026-03-12T01:32:43.06051106Z level=debug msg="LockAndExecute finished" actionName=dashboard-cleanup acquiredLock=true duration=15.740472ms
grafana-1  | 2026-03-12T01:32:50.001877891Z logger=ngalert.scheduler t=2026-03-12T01:32:50.001666529Z level=debug msg="Alert rules fetched" rulesCount=0 foldersCount=0 updatedRules=0
grafana-1  | 2026-03-12T01:33:00.001502771Z logger=ngalert.scheduler t=2026-03-12T01:33:00.001306624Z level=debug msg="Alert rules fetched" rulesCount=0 foldersCount=0 updatedRules=0
grafana-1  | 2026-03-12T01:33:10.001863144Z logger=ngalert.scheduler t=2026-03-12T01:33:10.001622847Z level=debug msg="Alert rules fetched" rulesCount=0 foldersCount=0 updatedRules=0
grafana-1  | 2026-03-12T01:33:10.304547212Z logger=ngalert.notifier t=2026-03-12T01:33:10.304284624Z level=debug msg="Running maintenance"
grafana-1  | 2026-03-12T01:33:10.307612758Z logger=infra.kvstore.sql t=2026-03-12T01:33:10.307429253Z level=debug msg="kvstore value not changed" orgId=1 namespace=alertmanager key=notifications value=
grafana-1  | 2026-03-12T01:33:10.307808964Z logger=infra.kvstore.sql t=2026-03-12T01:33:10.307497546Z level=debug msg="kvstore value not changed" orgId=1 namespace=alertmanager key=silences value=
grafana-1  | 2026-03-12T01:33:10.308804495Z logger=ngalert.notifier t=2026-03-12T01:33:10.307917312Z level=debug msg="Maintenance done" duration=3.637565ms size=0
grafana-1  | 2026-03-12T01:33:13.045161810Z logger=infra.lockservice t=2026-03-12T01:33:13.044958083Z level=debug msg="Start LockAndExecute" actionName=dashboard-cleanup
grafana-1  | 2026-03-12T01:33:13.047245880Z logger=infra.lockservice t=2026-03-12T01:33:13.04558868Z level=debug msg="Start LockAndExecute" actionName="delete old login attempts"
grafana-1  | 2026-03-12T01:33:13.053991326Z logger=ssosettings.service t=2026-03-12T01:33:13.053439785Z level=debug msg="reloading SSO Settings for all providers"
grafana-1  | 2026-03-12T01:33:13.062139799Z logger=cleanup t=2026-03-12T01:33:13.061955959Z level=debug msg="Starting cleanup jobs" jobs="[\"clean up temporary files\" \"delete expired snapshots\" \"delete expired dashboard versions\" \"delete expired images\" \"cleanup old annotations\" \"expire old user invites\" \"delete stale query history\" \"expire old email verifications\" \"cleanup stale LBAC rules\" \"cleanup trash alert rules\"]"
grafana-1  | 2026-03-12T01:33:13.064599171Z logger=cleanup t=2026-03-12T01:33:13.064450278Z level=debug msg="Found old rendered file to delete" folder=/var/lib/grafana/png deleted=0 kept=0
grafana-1  | 2026-03-12T01:33:13.065943416Z logger=infra.lockservice t=2026-03-12T01:33:13.065523739Z level=debug msg="Start execution" actionName=dashboard-cleanup
grafana-1  | 2026-03-12T01:33:13.067596326Z logger=cleanup t=2026-03-12T01:33:13.067429094Z level=debug msg="Found old rendered file to delete" folder=/var/lib/grafana/csv deleted=0 kept=0
grafana-1  | 2026-03-12T01:33:13.069151926Z logger=cleanup t=2026-03-12T01:33:13.069073394Z level=debug msg="Found old rendered file to delete" folder=/var/lib/grafana/pdf deleted=0 kept=0
grafana-1  | 2026-03-12T01:33:13.072833140Z logger=secrets t=2026-03-12T01:33:13.07271766Z level=debug msg="Removing expired data keys from cache..."
grafana-1  | 2026-03-12T01:33:13.073988296Z logger=secrets t=2026-03-12T01:33:13.073906467Z level=debug msg="Removing expired data keys from cache finished successfully"
grafana-1  | 2026-03-12T01:33:13.107795306Z logger=infra.lockservice t=2026-03-12T01:33:13.107635065Z level=debug msg="Start execution" actionName="delete old login attempts"
grafana-1  | 2026-03-12T01:33:13.111816728Z logger=dashboard-service t=2026-03-12T01:33:13.109315142Z level=debug msg="Running k8s dashboard resource cleanup for all orgs" numOrgs=1
grafana-1  | 2026-03-12T01:33:13.111866940Z logger=dashboard-service t=2026-03-12T01:33:13.111156801Z level=debug msg="Running k8s dashboard resource cleanup for org" orgID=1
grafana-1  | 2026-03-12T01:33:13.147707479Z logger=login_attempt t=2026-03-12T01:33:13.147537687Z level=debug msg="Deleted expired login attempts" rowsaffected=0
grafana-1  | 2026-03-12T01:33:13.148593961Z logger=infra.lockservice t=2026-03-12T01:33:13.147638067Z level=debug msg="Execution finished" actionName="delete old login attempts" duration=40.007611ms
grafana-1  | 2026-03-12T01:33:13.148615423Z logger=infra.lockservice t=2026-03-12T01:33:13.14766305Z level=debug msg="LockAndExecute finished" actionName="delete old login attempts" acquiredLock=true duration=102.085289ms
grafana-1  | 2026-03-12T01:33:13.150350316Z logger=infra.kvstore.sql t=2026-03-12T01:33:13.150231829Z level=debug msg="kvstore value not found" orgId=1 namespace=dashboard-cleanup key=last-resource-version
grafana-1  | 2026-03-12T01:33:13.151273849Z logger=dashboard-service t=2026-03-12T01:33:13.151005877Z level=info msg="No last resource version found, starting from scratch" orgID=1
grafana-1  | 2026-03-12T01:33:13.152283081Z logger=grafana-apiserver t=2026-03-12T01:33:13.152159753Z level=debug msg=Request verb=GET url="https://127.0.0.1:3000/apis/dashboard.grafana.app/v0alpha1/namespaces/default/dashboards?labelSelector=grafana.app%2Fget-trash%3Dtrue&limit=10&resourceVersion=0&resourceVersionMatch=NotOlderThan" headers="Accept: application/json\nAuthorization: Bearer <masked>\nUser-Agent: grafana/v0.0.0 (linux/amd64) kubernetes/$Format\n"
grafana-1  | 2026-03-12T01:33:13.155960747Z logger=ssosettings.service t=2026-03-12T01:33:13.155816662Z level=debug msg="No SSO Settings found in the database, using system settings"
grafana-1  | 2026-03-12T01:33:13.157008043Z logger=ssosettings.service t=2026-03-12T01:33:13.156911351Z level=debug msg="No SSO Settings found in the database, using system settings"
grafana-1  | 2026-03-12T01:33:13.158188424Z logger=ssosettings.service t=2026-03-12T01:33:13.157810619Z level=debug msg="No SSO Settings found in the database, using system settings"
grafana-1  | 2026-03-12T01:33:13.159628775Z logger=ssosettings.service t=2026-03-12T01:33:13.159083848Z level=debug msg="No SSO Settings found in the database, using system settings"
grafana-1  | 2026-03-12T01:33:13.160900858Z logger=ssosettings.service t=2026-03-12T01:33:13.160352183Z level=debug msg="No SSO Settings found in the database, using system settings"
grafana-1  | 2026-03-12T01:33:13.160916514Z logger=ssosettings.service t=2026-03-12T01:33:13.160421782Z level=debug msg="No SSO Settings found in the database, using system settings"
grafana-1  | 2026-03-12T01:33:13.160921247Z logger=ssosettings.service t=2026-03-12T01:33:13.160452753Z level=debug msg="No SSO Settings found in the database, using system settings"
grafana-1  | 2026-03-12T01:33:13.160924639Z logger=ssosettings.service t=2026-03-12T01:33:13.160531164Z level=debug msg="No SSO Settings found in the database, using system settings"
grafana-1  | 2026-03-12T01:33:13.162006672Z logger=grafana-apiserver t=2026-03-12T01:33:13.161903063Z level=debug msg="grafana-apiserver: GET \"/apis/dashboard.grafana.app/v0alpha1/namespaces/default/dashboards\" satisfied by gorestful with webservice /apis/dashboard.grafana.app/v0alpha1"
grafana-1  | 2026-03-12T01:33:13.166707215Z logger=cleanup t=2026-03-12T01:33:13.166318284Z level=debug msg="Deleted expired snapshots" rowsaffected=0
grafana-1  | 2026-03-12T01:33:13.170466404Z logger=cleanup t=2026-03-12T01:33:13.170327757Z level=debug msg="Deleted old/expired dashboard versions" rowsaffected=0
grafana-1  | 2026-03-12T01:33:13.175078721Z logger=grafana-apiserver t=2026-03-12T01:33:13.174914436Z level=debug msg=Response status="200 OK" milliseconds=21
grafana-1  | 2026-03-12T01:33:13.175877477Z logger=grafana-apiserver t=2026-03-12T01:33:13.1757482Z level=debug msg=HTTP verb=LIST URI= latency=22.325177ms userAgent="grafana/v0.0.0 (linux/amd64) kubernetes/$Format" audit-ID=915f9563-8761-4ae2-8507-e1bcf0bf8ba4 srcIP= resp=200
grafana-1  | 2026-03-12T01:33:13.176317076Z logger=dashboard-service t=2026-03-12T01:33:13.176087983Z level=debug msg="No items to clean up in this batch" orgID=1
grafana-1  | 2026-03-12T01:33:13.176326915Z logger=infra.lockservice t=2026-03-12T01:33:13.176186426Z level=debug msg="Execution finished" actionName=dashboard-cleanup duration=110.670568ms
grafana-1  | 2026-03-12T01:33:13.176330774Z logger=infra.lockservice t=2026-03-12T01:33:13.176260779Z level=debug msg="LockAndExecute finished" actionName=dashboard-cleanup acquiredLock=true duration=131.316979ms
grafana-1  | 2026-03-12T01:33:13.206794524Z logger=cleanup t=2026-03-12T01:33:13.206652311Z level=debug msg="Deleted expired images" rowsaffected=0
grafana-1  | 2026-03-12T01:33:13.207256375Z logger=cleanup t=2026-03-12T01:33:13.207010972Z level=debug msg="Deleted excess annotations" annotationsaffected=0 annotationtagsaffected=0
grafana-1  | 2026-03-12T01:33:13.210259445Z logger=ngalert.sender.router t=2026-03-12T01:33:13.210135879Z level=debug msg="Attempting to sync admin configs" count=0
grafana-1  | 2026-03-12T01:33:13.210576042Z logger=cleanup t=2026-03-12T01:33:13.210260931Z level=debug msg="Expired user invites" rowsaffected=0
grafana-1  | 2026-03-12T01:33:13.211386479Z logger=ngalert.sender.router t=2026-03-12T01:33:13.210590623Z level=debug msg="Finish of admin configuration sync"
grafana-1  | 2026-03-12T01:33:13.217350939Z logger=cleanup t=2026-03-12T01:33:13.217174109Z level=debug msg="Deleted stale query history" rowsaffected=0
grafana-1  | 2026-03-12T01:33:13.218163293Z logger=cleanup t=2026-03-12T01:33:13.21804714Z level=debug msg="Enforced row limit for query_history" rowsaffected=0
grafana-1  | 2026-03-12T01:33:13.218946211Z logger=cleanup t=2026-03-12T01:33:13.218828328Z level=debug msg="Enforced row limit for query_history_star" rowsaffected=0
grafana-1  | 2026-03-12T01:33:13.219793039Z logger=cleanup t=2026-03-12T01:33:13.219715929Z level=debug msg="Expired email verifications" rowsaffected=0
grafana-1  | 2026-03-12T01:33:13.220734230Z logger=ngalert t=2026-03-12T01:33:13.220639567Z level=debug msg="Permanently remove expired deleted rules" deletedBefore=2026-02-10T01:33:13.220636846Z
grafana-1  | 2026-03-12T01:33:13.221321532Z logger=cleanup t=2026-03-12T01:33:13.221256261Z level=debug msg="Cleaned up deleted alert rules" rowsaffected=0
grafana-1  | 2026-03-12T01:33:13.221803302Z logger=cleanup t=2026-03-12T01:33:13.221537902Z level=info msg="Completed cleanup jobs" duration=159.630341ms
grafana-1  | 2026-03-12T01:33:13.271950039Z logger=serviceaccounts.background t=2026-03-12T01:33:13.271746472Z level=debug msg="Updating usage metrics"
grafana-1  | 2026-03-12T01:33:13.352245530Z logger=ngalert.multiorg.alertmanager t=2026-03-12T01:33:13.352084149Z level=debug msg="Synchronizing Alertmanagers for orgs"
grafana-1  | 2026-03-12T01:33:13.354615903Z logger=ngalert.notifier component=alertmanager orgID=1 t=2026-03-12T01:33:13.354377617Z level=debug msg="Config hasn't changed, skipping configuration sync."
grafana-1  | 2026-03-12T01:33:13.356339323Z logger=ngalert.multiorg.alertmanager t=2026-03-12T01:33:13.356214948Z level=debug msg="Done synchronizing Alertmanagers for orgs"
grafana-1  | 2026-03-12T01:33:13.402460726Z logger=plugins.update.checker t=2026-03-12T01:33:13.40226814Z level=debug msg="Preparing plugins eligible for version check"
grafana-1  | 2026-03-12T01:33:13.404530892Z logger=plugins.update.checker t=2026-03-12T01:33:13.403821537Z level=debug msg="Checking for plugin updates" url="https://grafana.com/api/plugins/versioncheck?grafanaVersion=12.4.1&slugIn=grafana-metricsdrilldown-app%2Cgrafana-pyroscope-app%2Cgrafana-exploretraces-app%2Cgrafana-lokiexplore-app"
